277	10589.2	5.58939
278	10584	5.25063
279	10578.7	5.2355
280	10573.2	5.5013
281	10567.7	5.52034
282	10560.8	6.87778
283	10554.4	6.43809
284	10548.8	5.63831
285	10543.6	5.2
286	10538	5.6
287	10532.8	5.2
288	10527.6	5.2
289	10522.4	5.19286
290	10517.2	5.19683
291	10512	5.18333
292	10506.8	5.17619
293	10501.6	5.15354
294	10496.5	5.15073
295	10491.3	5.18142
296	10485.5	5.78095
297	10478	7.55556
298	10472.4	5.57143
299	10467.3	5.1158
300	10462.2	5.10163
301	10457	5.15152
302	10451.8	5.25079
303	10446.7	5.09841
304	10440.9	5.83247
305	10435.1	5.78333
306	10429.7	5.42222
307	10424.6	5.07204
308	10419.4	5.19017
309	10414.3	5.04545
310	10408.7	5.63312
311	10403.5	5.18615
312	10398.2	5.32035
313	10392.9	5.31169
314	10387.6	5.31255
315	10382	5.5658
316	10376.5	5.50952
317	10369	7.51191
318	10364	5
319	10358.8	5.16667
320	10352.2	6.66667
321	10346.7	5.5
322	10341.7	5
323	10336.7	5
324	10331.7	5
325	10326.7	5
326	10321.4	5.30672
327	10315.9	5.41933
328	10309.8	6.14958
329	10304.7	5.09677
330	10299.4	5.32379
331	10294.4	4.99524
332	10289.1	5.22381
333	10286.2	2.99366
334	10280.9	5.21592
335	10275.8	5.14719
336	10269.9	5.93636
337	10264.2	5.61905
338	10258.6	5.64286
339	10253	5.5671
340	10248	4.97222
341	10243	5.02778
342	10238	5.01078
343	10233.1	4.95455
344	10228	5.10303
345	10222.4	5.51111
346	10216.1	6.35556
347	10211	5.11485
348	10205.1	5.85116
349	10200.2	4.89048
350	10195	5.20476
351	10190.1	4.92949
352	10185.1	4.9619
353	10179.9	5.19502
354	10174.7	5.24747
355	10168.5	6.1912
356	10163.1	5.44444
357	10158.1	4.98782
358	10153.2	4.86863
359	10148.3	4.8619
360	10143.5	4.84286
361	10138.6	4.85714
362	10133.8	4.83341
363	10127.5	6.34583
364	10122.6	4.86667
365	10117.5	5.13333
366	10112.3	5.14216
367	10107.5	4.79944
368	10102.6	4.86842
369	10097.7	4.95
370	10092.9	4.78007
371	10088.1	4.77381
372	10083.4	4.75714
373	10078.1	5.29286
374	10073.1	4.9674
375	10068.1	5
376	10063.4	4.72222
377	10058.6	4.83333
378	10053.8	4.77778
379	10049.1	4.72121
380	10042.9	6.1697
381	10038.2	4.71429
382	10033.5	4.68889
383	10028.8	4.68628
384	10024.1	4.68333
385	10019.5	4.66667
386	10010.1	9.33333
387	10001.5	8.6
388	9993.73	7.8
389	9989.06	4.66667
390	9984.23	4.83333
391	9979.56	4.66667
392	9974.9	4.66667
393	9970.23	4.66667
394	9965.56	4.66667
395	9960.9	4.66622
396	9956.25	4.65079
397	9951.34	4.90418
398	9946.58	4.7619
399	9941.93	4.64925
400	9937.29	4.64444
401	9930.69	6.6
402	9925.94	4.75
403	9921.3	4.6337
404	9916.32	4.97778
405	9911.69	4.63333
406	9907.06	4.63333
407	9902.44	4.61905
408	9897.28	5.1619
409	9892.66	4.61905
410	9887.08	5.57086
411	9881.94	5.14332
412	9876.96	4.98095
413	9872.4	4.56164
414	9867.65	4.75146
415	9862.96	4.68627
416	9858.43	4.53396
417	9852.92	5.50909
418	9847.5	5.42136
419	9842.98	4.52064
420	9838.46	4.51316
421	9833.6	4.86842
422	9825.49	8.10702
423	9819.98	5.50864
424	9815.48	4.5049
425	9810.91	4.56373
426	9806.33	4.57843
427	9801.43	4.90176
428	9795.12	6.31169
429	9790.63	4.49444
430	9784.93	5.69444
431	9775.18	9.75
432	9770.61	4.57451
433	9766.13	4.47763
434	9761.46	4.66645
435	9756.77	4.69467
436	9752.12	4.65033
437	9746.09	6.03214
438	9741.09	5
439	9736.47	4.61835
440	9731.92	4.55498
441	9727.26	4.65152
442	9722.8	4.46029
443	9718.35	4.45452
444	9713.88	4.47459
445	9709.32	4.55152
446	9704.68	4.63946
447	9699.82	4.86667
448	9695.23	4.59048
449	9690.5	4.72963
450	9686.04	4.45397
451	9681.62	4.42222
452	9677.21	4.41053
453	9671.38	5.83233
454	9666.94	4.4421
455	9662.17	4.76792
456	9657.76	4.40952
457	9653.29	4.46667
458	9648.89	4.4
459	9644.11	4.78313
460	9639.73	4.37809
461	9635.36	4.36931
462	9630.71	4.64815
463	9626.23	4.48571
464	9621.86	4.36667
465	9617.5	4.36667
466	9613.14	4.35498
467	9608.79	4.35223
468	9603.71	5.08333
469	9599.38	4.32863
470	9594.85	4.53077
471	9590.53	4.31212
472	9585.54	4.98838
473	9581.07	4.47778
474	9576.76	4.30952
475	9571.62	5.14286
476	9567.23	4.38168
477	9562.73	4.50794
478	9557.95	4.77857
479	9553.44	4.50696
480	9547.96	5.47985
481	9543.39	4.57143
482	9538.52	4.86786
483	9533.71	4.80952
484	9529.37	4.34286
485	9525.1	4.2697
486	9520.85	4.25179
487	9516.62	4.2254
488	9510.51	6.11111
489	9505.72	4.79048
490	9499.49	6.23377
491	9494.6	4.88889
492	9490.16	4.43895
493	9485.25	4.91111
494	9480.57	4.67521
495	9475.44	5.13333
496	9470.79	4.64957
497	9464.5	6.2906
498	9458.59	5.91111
499	9454.14	4.44444
500	9449.03	5.11195
501	9444.67	4.36569
502	9438.58	6.08333
503	9434.4	4.18231
504	9429.29	5.10836
505	9424.82	4.47398
506	9420.47	4.34734
507	9416.09	4.38413
508	9411.8	4.29048
509	9407.11	4.68889
510	9402.71	4.39766
511	9397.32	5.38889
512	9393.12	4.20635
513	9388.2	4.91538
514	9384.06	4.14286
515	9379.3	4.75595
516	9374.67	4.63571
517	9370.54	4.125
518	9366.43	4.10897
519	9361.19	5.24561
520	9356.96	4.23214
521	9352.49	4.46667
522	9347.64	4.84502
523	9342.66	4.98571
524	9336.4	6.25556
525	9332.28	4.12226
526	9326.54	5.73786
527	9321.32	5.22188
528	9317.04	4.27812
529	9311.84	5.20381
530	9307.03	4.81283
531	9301.63	5.39685
532	9295.11	6.51446
533	9290.53	4.58846
534	9286.44	4.08333
535	9281.37	5.07692
536	9277.3	4.06667
537	9272.89	4.40476
538	9267.34	5.55238
539	9262.53	4.80952
540	9258.1	4.42857
541	9253.22	4.88095
542	9248.56	4.66667
543	9243.86	4.7
544	9239.02	4.83333
545	9234.9	4.11905
546	9230.83	4.07143
547	9226.78	4.04762
548	9222.74	4.04603
549	9218.71	4.03175
550	9214.68	4.02857
551	9210.65	4.02778
552	9206.63	4.02051
553	9202.4	4.22821
554	9198.06	4.33846
555	9192.33	5.73333
556	9187.06	5.26667
557	9181.87	5.19744
558	9177.27	4.6
559	9172.88	4.38462
560	9168.81	4.06667
561	9164.79	4.0202
562	9160.32	4.47778
563	9156.31	4.00735
564	9152.3	4.01261
565	9148.3	4
566	9144.3	4
567	9140.24	4.05556
568	9136.24	4
569	9132.24	4
570	9128.24	4
571	9124.06	4.18182
572	9120.06	4
573	9116.06	4
574	9111.68	4.375
575	9107.68	4
576	9102.68	5
577	9098.28	4.4
578	9094.22	4.06667
579	9090.12	4.1
580	9086.02	4.1
581	9082.02	4
582	9078.02	4
583	9074.02	4
584	9070.02	4
585	9066.02	4
586	9061.6	4.41667
587	9057.38	4.22222
588	9053.38	4
589	9049.38	4
590	9045.38	4
591	9041.38	4
592	9037.38	4
593	9033.38	4
594	9029.38	4
595	9025.38	4
596	9021.38	4
597	9017.38	4
598	9013.38	4
599	9009.38	4
600	9005.38	4
601	9001.38	4
602	8997.38	4
603	8993.04	4.33333
604	8989.04	4
605	8985.04	4
606	8981.04	4
607	8977.04	4
608	8973.04	4
609	8969.04	4
610	8965.04	4
611	8961.04	4
612	8956.79	4.25
613	8952.79	4
614	8948.79	4
615	8944.46	4.33333
616	8939.74	4.72222
617	8935.74	4
618	8931.74	4
619	8927.74	4
620	8923.74	4
621	8919.74	4
622	8915.74	4
623	8911.74	4
624	8907.74	4
625	8903.74	4
626	8899.74	4
627	8895.74	4
628	8891.74	4
629	8887.74	4
630	8878.99	8.75
631	8874.49	4.5
632	8867.63	6.85758
633	8860.9	6.7303
634	8855.97	4.93095
635	8850.2	5.77121
636	8842.31	7.88636
637	8836.36	5.95455
638	8832.04	4.31818
639	8828.04	4
640	8824.04	4
641	8820.04	4
642	8816.04	4
643	8812.04	4
644	8808.04	4
645	8804.04	4
646	8799.61	4.42857
647	8795.28	4.33333
648	8791.14	4.14286
649	8787.09	4.04762
650	8783.09	4
651	8779.09	4
652	8775.09	4
653	8771.09	4
654	8767.09	4
655	8763.09	4
656	8759.07	4.01471
657	8755.07	4
658	8751.07	4
659	8747.07	4
660	8743.07	4
661	8739.07	4
662	8735.07	4
663	8731.07	4
664	8727.07	4
665	8723.07	4
666	8719.07	4
667	8715.07	4
668	8711.07	4
669	8707.07	4
670	8703.07	4
671	8699.07	4
672	8695.07	4
673	8691.07	4
674	8687.07	4
675	8683.07	4
676	8679.07	4
677	8675.07	4
678	8670.07	5
679	8666.07	4
680	8662.07	4
681	8658.07	4
682	8654.07	4
683	8650.07	4
684	8646.07	4
685	8642.07	4
686	8638.07	4
687	8634.07	4
688	8630.07	4
689	8625.64	4.43333
690	8620.53	5.11111
691	8616.47	4.05556
692	8612.24	4.23333
693	8608.24	4
694	8603.24	5
695	8599.24	4
696	8595.24	4
697	8591.24	4
698	8587.24	4
699	8583.24	4
700	8579.24	4
701	8575.24	4
702	8571.24	4
703	8566.74	4.5
704	8562.74	4
705	8558.74	4
706	8554.74	4
707	8550.74	3.99673
708	8546.76	3.98475
709	8542.78	3.97692
710	8538.75	4.03077
711	8534.65	4.1
712	8530.47	4.18462
713	8526.38	4.08205
714	8522.22	4.16842
715	8518.24	3.97475
716	8514.27	3.97403
717	8510.3	3.97059
718	8506.13	4.16813
719	8500.87	5.26413
720	8496.76	4.10872
721	8492.67	4.08947
722	8488.66	4.00285
723	8484.66	4
724	8480.66	4
725	8476.66	4
726	8472.46	4.20833
727	8468.49	3.96359
728	8464.53	3.96111
729	8460.57	3.96017
730	8456.37	4.2
731	8451.37	5
732	8447.42	3.95291
733	8443.47	3.95079
734	8438.86	4.60318
735	8434.48	4.37949
736	8430.42	4.06667
737	8426.03	4.3869
738	8421.76	4.26667
739	8417.38	4.38095
740	8412.8	4.57778
741	8408.34	4.46667
742	8403.25	5.08425
743	8399.05	4.2
744	8395.05	4
745	8391.05	4
746	8387.05	4
747	8383.1	3.95
748	8379.02	4.08333
749	8372.8	6.21667
750	8367.07	5.73333
751	8362.95	4.12424
752	8359	3.94737
753	8354.95	4.05263
754	8351	3.94444
755	8346.93	4.06944
756	8342	4.93333
757	8338	4
758	8334.07	3.93333
759	8330.14	3.92857
760	8325.84	4.29921
761	8321.42	4.41597
762	8317.54	3.8872
763	8313.3	4.2309
764	8307.52	5.78437
765	8303.55	3.97347
766	8299.57	3.97302
767	8295.34	4.23333
768	8291.07	4.26984
769	8287	4.07368
770	8283.02	3.97895
771	8278.76	4.25564
772	8274.61	4.15467
773	8270.18	4.42807
774	8266.32	3.86154
775	8262.18	4.14089
776	8258.05	4.13362
777	8254.19	3.85575
778	8250.34	3.85121
779	8246.48	3.85882
780	8242.59	3.88889
781	8238.75	3.84127
782	8234.78	3.97024
783	8230.87	3.91429
784	8227	3.86437
785	8223	4
786	8219.03	3.97273
787	8215.08	3.95238
788	8211.06	4.01758
789	8207.22	3.84311
790	8203.42	3.79211
791	8199.33	4.09975
792	8195.17	4.15739
793	8191.16	4.00513
794	8186.73	4.43333
795	8182.89	3.84146
796	8178.94	3.95238
797	8174.94	3.99832
798	8171.04	3.89692
799	8167.14	3.89869
800	8163.03	4.11111
801	8159.14	3.88889
802	8154.88	4.2619
803	8151.12	3.75641
804	8146.71	4.41026
805	8142.8	3.91177
806	8139.07	3.72828
807	8135.36	3.71569
808	8131.02	4.33333
809	8127.19	3.83333
810	8123.19	4
811	8119.49	3.69773
812	8115.81	3.68396
813	8112.15	3.65789
814	8108.33	3.81938
815	8104.65	3.67794
816	8100.66	3.99248
817	8096.67	3.98997
818	8093.04	3.63333
819	8089.2	3.83333
820	8085.57	3.63333
821	8081.94	3.63333
822	8078.11	3.82353
823	8074.5	3.61429
824	8070.7	3.8
825	8067.09	3.6131
826	8063.49	3.6
827	8059.89	3.59545
828	8056.25	3.63939
829	8051.86	4.38889
830	8048.01	3.85455
831	8044.04	3.9697
832	8040.45	3.58846
833	8036.87	3.58571
834	8032.37	4.4978
835	8028.22	4.15165
836	8024.31	3.90476
837	8019.98	4.33333
838	8016.18	3.79532
839	8011.01	5.16909
840	8006.77	4.2381
841	8001.77	5
842	7998	3.77778
843	7994.29	3.70721
844	7989.31	4.9805
845	7984.75	4.55645
846	7980.73	4.01793
847	7975.98	4.75
848	7972.33	3.65476
849	7968.55	3.77778
850	7964.27	4.27778
851	7960.75	3.52778
852	7957.24	3.50327
853	7953.23	4.01659
854	7949.44	3.78312
855	7945.95	3.49748
856	7942.32	3.62103
857	7938.59	3.73846
858	7934.72	3.86786
859	7931.23	3.48684
860	7927.64	3.59211
861	7923.69	3.94737
862	7917.85	5.84444
863	7910.18	7.66493
864	7903	7.18802
865	7899.21	3.78846
866	7895.46	3.75
867	7891.95	3.50397
868	7887.3	4.65476
869	7883.65	3.65
870	7878.25	5.39487
871	7874.51	3.74286
872	7871.04	3.46873
873	7867.58	3.46521
874	7863.26	4.31427
875	7859.02	4.2375
876	7854.98	4.04575
877	7851.15	3.83333
878	7847.37	3.775
879	7843.92	3.45409
880	7840.47	3.44762
881	7837.02	3.44489
882	7833.36	3.66715
883	7829.47	3.8894
884	7825.29	4.17515
885	7821.62	3.66724
886	7816.62	5.00213
887	7812.12	4.49747
888	7806.91	5.21972
889	7802.85	4.05846
890	7797.72	5.13046
891	7793.65	4.07061
892	7790.05	3.59239
893	7786.39	3.66732
894	7782.1	4.29051
895	7778.56	3.53333
896	7774.53	4.0342
897	7771.12	3.41231
898	7767.7	3.4119
899	7762.4	5.3
900	7758.51	3.89524
901	7754.77	3.73968
902	7749.38	5.38877
903	7745.36	4.0168
904	7741.75	3.61287
905	7738.36	3.39091
906	7734.49	3.87273
907	7730.93	3.55454
908	7727.2	3.73636
909	7723.48	3.71755
910	7718.36	5.11528
911	7713.86	4.50117
912	7710.18	3.68312
913	7706.5	3.68254
914	7702.82	3.67949
915	7699.14	3.67619
916	7695.8	3.34432
917	7692.45	3.34167
918	7689.12	3.33939
919	7683.68	5.4355
920	7680.01	3.66667
921	7673.76	6.25
922	7668.1	5.66667
923	7664.76	3.33333
924	7661.03	3.73333
925	7657.7	3.33333
926	7654.36	3.33333
927	7651.03	3.33333
928	7647.7	3.33333
929	7644.36	3.33333
930	7641	3.36667
931	7637.66	3.33333
932	7634.33	3.33333
933	7631	3.33333
934	7627.66	3.33333
935	7623.58	4.08333
936	7620.24	3.33333
937	7616.91	3.33333
938	7613.29	3.61667
939	7609.38	3.91429
940	7605.91	3.47143
941	7602.18	3.73333
942	7598.17	4.00128
943	7594.51	3.66667
944	7591.13	3.38095
945	7587.53	3.59921
946	7583.67	3.85714
947	7579.2	4.4718
948	7575.22	3.9812
949	7570.55	4.66667
950	7566.67	3.87949
951	7563.01	3.66667
952	7559.59	3.41667
953	7553.59	5.99911
954	7549.94	3.65455
955	7546.27	3.66667
956	7541.63	4.64286
957	7537.96	3.66667
958	7534.57	3.39394
959	7530.9	3.66667
960	7527.52	3.38279
961	7524.11	3.40683
962	7520.09	4.02351
963	7516.58	3.51056
964	7512.97	3.6098
965	7509.66	3.30736
966	7505.87	3.79241
967	7502.61	3.25157
968	7497.34	5.27178
969	7493.09	4.24872
970	7489.45	3.64841
971	7486.07	3.37712
972	7482.43	3.64029
973	7479.12	3.30448
974	7475.46	3.66498
975	7472.23	3.23333
976	7468.56	3.66667
977	7464.68	3.87778
978	7461.46	3.22524
979	7458.24	3.21654
980	7455.01	3.23112
981	7451.74	3.26723
982	7448.38	3.35975
983	7444.53	3.85381
984	7440.7	3.82532
985	7435.89	4.81349
986	7432.58	3.31336
987	7428.78	3.7959
988	7424.5	4.27807
989	7418.35	6.14685
990	7414.64	3.70982
991	7410.67	3.97105
992	7407.2	3.47619
993	7403.45	3.74697
994	7399.11	4.34444
995	7395.9	3.21111
996	7392.64	3.25833
997	7389.45	3.19019
998	7385.87	3.575
999	7382.7	3.17143
1000	7379.13	3.56667
1001	7375.98	3.15686
1002	7372.82	3.15556
1003	7369.55	3.26667
1004	7366.32	3.23413
1005	7363.05	3.26984
1006	7359.78	3.26667
1007	7356.64	3.13968
1008	7353.51	3.13333
1009	7350.38	3.13333
1010	7347.11	3.26667
1011	7343.98	3.13333
1012	7340.84	3.13333
1013	7337.58	3.26667
1014	7334.45	3.13131
1015	7330.72	3.72727
1016	7327.32	3.4
1017	7323.61	3.70909
1018	7318.53	5.07553
1019	7314.86	3.67273
1020	7311.07	3.78824
1021	7306.62	4.45
1022	7302.71	3.91667
1023	7298.89	3.82143
1024	7295.69	3.1995
1025	7292.58	3.10517
1026	7288.95	3.62727
1027	7284.76	4.19192
1028	7281.24	3.52381
1029	7277.66	3.57393
1030	7274.16	3.50758
1031	7270.85	3.30628
1032	7267.06	3.7925
1033	7261.99	5.06313
1034	7258.43	3.56667
1035	7254.23	4.19827
1036	7249.99	4.24004
1037	7246.09	3.9
1038	7241.09	5
1039	7237.26	3.83333
1040	7232.39	4.86667
1041	7227.48	4.90556
1042	7223.82	3.66667
1043	7219.82	4
1044	7215.66	4.15556
1045	7211.75	3.91429
1046	7208.18	3.57143
1047	7204.68	3.5
1048	7201.61	3.06489
1049	7198.05	3.56316
1050	7194.99	3.06191
1051	7189.95	5.03333
1052	7186.45	3.5
1053	7183.35	3.1
1054	7179.79	3.56667
1055	7176.29	3.5
1056	7172.79	3.5
1057	7169.3	3.48095
1058	7165.3	4
1059	7162.25	3.05627
1060	7159.19	3.05556
1061	7155.91	3.27778
1062	7151.21	4.7
1063	7147	4.21111
1064	7143.95	3.05556
1065	7139.39	4.55556
1066	7136.34	3.05128
1067	7132.34	4
1068	7128.84	3.5
1069	7125.79	3.05
1070	7122.16	3.63333
1071	7118.66	3.5
1072	7115.53	3.125
1073	7112.03	3.5
1074	7108.96	3.06818
1075	7105.65	3.31818
1076	7102.6	3.04167
1077	7099.1	3.50752
1078	7095.6	3.5
1079	7092.46	3.13361
1080	7088.04	4.42101
1081	7085	3.04083
1082	7081	4
1083	7077.97	3.03333
1084	7074.54	3.43333
1085	7071.12	3.41667
1086	7066.79	4.33333
1087	7063.75	3.03333
1088	7060.72	3.03333
1089	7057.69	3.03247
1090	7054.66	3.02564
1091	7051.16	3.5
1092	7048.15	3.00866
1093	7045.15	3.00641
1094	7041.4	3.75
1095	7038.22	3.17692
1096	7035.23	2.99195
1097	7031.71	3.51429
1098	7028.7	3.00884
1099	7024.53	4.16946
1100	7020.55	3.98679
1101	7017.4	3.14444
1102	7013.78	3.62393
1103	7008.49	5.29167
1104	7005.05	3.43837
1105	7001.84	3.21105
1106	6998.82	3.01533
1107	6994.85	3.9746
1108	6991.92	2.93209
1109	6988.48	3.43197
1110	6985.52	2.96822
1111	6982.02	3.5
1112	6979.09	2.92105
1113	6975.94	3.15392
1114	6971.31	4.62745
1115	6967.81	3.5
1116	6964.9	2.91177
1117	6961.87	3.02941
1118	6958.87	3
1119	6955.97	2.9
1120	6952.62	3.35307
1121	6949.61	3.00606
1122	6946.59	3.02121
1123	6943.49	3.1
1124	6940.46	3.03636
1125	6937.56	2.9
1126	6934.46	3.09524
1127	6931.07	3.38889
1128	6928.18	2.89394
1129	6924.79	3.39248
1130	6921.9	2.88889
1131	6919.02	2.88095
1132	6916.14	2.88095
1133	6911.3	4.83333
1134	6908.43	2.875
1135	6905.43	3
1136	6901.93	3.5
1137	6898.8	3.125
1138	6895.3	3.5
1139	6892.43	2.87451
1140	6889.57	2.86134
1141	6886.72	2.85
1142	6883.87	2.84921
1143	6880.37	3.5
1144	6877.52	2.84444
1145	6874.19	3.33333
1146	6870.69	3.5
1147	6867.86	2.83333
1148	6865.02	2.83333
1149	6862.2	2.8254
1150	6859.37	2.8254
1151	6856.21	3.15798
1152	6851.44	4.77087
1153	6848.53	2.91729
1154	6845.67	2.85213
1155	6842.29	3.38597
1156	6838.91	3.38095
1157	6836.08	2.82383
1158	6833.15	2.93333
1159	6830.24	2.90709
1160	6826.77	3.47619
1161	6823.29	3.47619
1162	6820.49	2.80112
1163	6816.82	3.67316
1164	6811.87	4.94264
1165	6809.07	2.8
1166	6805.21	3.86667
1167	6801.87	3.33333
1168	6799.08	2.79048
1169	6796.3	2.78571
1170	6792.84	3.45476
1171	6789.97	2.875
1172	6786.31	3.65238
1173	6783.54	2.77778
1174	6780.76	2.77381
1175	6777.4	3.36508
1176	6773.41	3.99206
1177	6770.32	3.08333
1178	6766.99	3.33333
1179	6763.94	3.04762
1180	6760.77	3.16667
1181	6758	2.77296
1182	6755.01	2.99587
1183	6752.24	2.76191
1184	6749.48	2.76191
1185	6746.72	2.76191
1186	6743.67	3.04762
1187	6740.34	3.33333
1188	6737.01	3.33333
1189	6733.58	3.42857
1190	6730.75	2.82857
1191	6727.99	2.7619
1192	6725.22	2.7619
1193	6722.46	2.7619
1194	6719.71	2.75439
1195	6716.85	2.85965
1196	6714.1	2.75
1197	6710.57	3.53333
1198	6707.84	2.72727
1199	6705.13	2.71111
1200	6702.43	2.7
1201	6697.36	5.06667
1202	6692.56	4.8
1203	6689.34	3.21905
1204	6683.89	5.45476
